sentence,date,label,score
"In addition to the ongoing tightening of resource utilization, the recent depreciation of the dollar and the firming in oil prices suggested that the downward pressures on both core and headline inflation from declining prices of non-oil imports and energy should begin to subside.",2016-04-27,NO-EFFECT,0.7262279391288757
"In addition, the recent depreciation of the dollar and indications of a rebound of economic growth in China appeared to reduce pressures on the renminbi.",2016-04-27,STABLE,0.4896067678928375
"More broadly, signs of a pickup in growth in economic activity in some AFEs and emerging Asian economies other than China also appeared to contribute to the improvement in sentiment in financial markets.",2016-04-27,NO-EFFECT,0.5883570313453674
"In that regard, a few cited concerns about rapidly rising prices of CRE, including multifamily properties, or about illiquidity of the assets of some mutual funds.",2016-04-27,NO-EFFECT,0.8345744013786316
"They generally concurred that data releases during the intermeeting period on components of private domestic demand had been disappointing, but most participants judged that the slowdown in growth of domestic spending would be temporary, citing possible measurement problems and other transitory factors.",2016-04-27,NO-EFFECT,0.8087565302848816
"Financial market conditions continued to improve, providing support to aggregate demand and suggesting that market participants saw some reduction in downside risks to the outlook: Equity prices rose further, credit spreads declined somewhat, and the dollar depreciated over the intermeeting period.",2016-04-27,NO-EFFECT,0.5551202297210693
"Taking these developments into account, participants generally judged that the medium-term outlook for economic activity and the labor market had not changed appreciably since the previous meeting.",2016-04-27,STABLE,0.7611331343650818
"Furthermore, most participants continued to expect that, with labor markets continuing to strengthen, the dollar no longer appreciating, and energy prices apparently having bottomed out, inflation would move up to the Committee's 2 percent objective in the medium run.",2016-04-27,VOLATILE,0.671935498714447
"Still, with 12-month PCE inflation continuing to run below the Committee's 2 percent objective, a number of participants judged that it would be appropriate to proceed cautiously in removing policy accommodation.",2016-04-27,NO-EFFECT,0.9906947612762451
Some participants pointed to the risk that the recent weak data on domestic spending could reflect a loss of momentum in the economy that might hinder further gains in the labor market and raise the likelihood that inflation could fail to increase as expected.,2016-04-27,NO-EFFECT,0.9964748024940491
"Accordingly, these participants believed that it would be important to evaluate whether incoming information was consistent with their expectation that economic growth would pick up and thus support continued improvement in the labor market.",2016-04-27,NO-EFFECT,0.8052062392234802
"In addition, a number of participants judged that the risks to the outlook for inflation remained tilted to the downside in light of low readings on measures of inflation compensation and the fall over the past year in some survey measures of longer-term inflation expectations.",2016-04-27,NO-EFFECT,0.9941492080688477
"Some participants saw limited costs to maintaining a patient posture at this meeting but noted the risks--including potential risks to financial stability--of waiting too long to resume the process of removing policy accommodation, especially given the lags with which monetary policy affects the economy.",2016-04-27,NO-EFFECT,0.9913478493690491
"A few participants judged it appropriate to increase the target range for the federal funds rate at this meeting, citing their assessments that downside risks associated with global economic and financial developments had diminished substantially since early this year, that labor market conditions were consistent with the Committee's maximum-employment objective, and that inflation was likely to rise this year toward the Committee's 2 percent objective.",2016-04-27,NO-EFFECT,0.9579374194145203
"Two participants noted that several standard policy benchmarks, such as a number of interest rate rules and some measures of the equilibrium real interest rate, continued to imply values for the federal funds rate well above the current target range.",2016-04-27,NO-EFFECT,0.7998206615447998
"Such large and persistent deviations of the federal funds rate from these benchmarks, in their view, posed a risk that the removal of policy accommodation was proceeding too slowly and that the Committee might, in the future, find it necessary to raise the federal funds rate quickly to combat inflation pressures, potentially unduly disrupting economic or financial activity.",2016-04-27,NO-EFFECT,0.9965571165084839
"Participants agreed that their ongoing assessments of the data and other incoming information, as well as the implications for the outlook, would determine the timing and pace of future adjustments to the stance of monetary policy.",2016-04-27,NO-EFFECT,0.7645870447158813
"Most participants judged that if incoming data were consistent with economic growth picking up in the second quarter, labor market conditions continuing to strengthen, and inflation making progress toward the Committee's 2 percent objective, then it likely would be appropriate for the Committee to increase the target range for the federal funds rate in June.",2016-04-27,NO-EFFECT,0.8741779327392578
"Committee Policy Action In their discussion of monetary policy for the period ahead, members judged that information received since the FOMC met in March indicated that labor market conditions had improved further even as growth in economic activity had appeared to slow.",2016-04-27,NO-EFFECT,0.9227749109268188
"They noted that growth in household spending had moderated, although households' real income had risen at a solid rate and consumer sentiment had remained high.",2016-04-27,NO-EFFECT,0.6870952844619751
"Members noted that inflation had continued to run below the Committee's 2 percent longer-run objective, partly reflecting earlier declines in energy prices and falling prices of non-energy imports.",2016-04-27,NO-EFFECT,0.8330035209655762
Market-based measures of inflation compensation remained low.,2016-04-27,STABLE,0.735211193561554
"Survey-based measures of longer-term inflation expectations were little changed, on balance, in recent months.",2016-04-27,STABLE,0.9242079854011536
"With respect to the economic outlook and its implications for monetary policy, members continued to expect that, with gradual adjustments in the stance of monetary policy, economic activity would expand at a moderate pace and labor market indicators would continue to strengthen.",2016-04-27,VOLATILE,0.5490559935569763
"Members also continued to expect inflation to remain low in the near term, in part because of earlier declines in energy prices, but to rise to 2 percent over the medium term as the transitory effects of declines in energy and import prices dissipated and the labor market strengthened further.",2016-04-27,NO-EFFECT,0.8260841965675354
"In its postmeeting statement, rather than stating that global economic and financial developments continued to pose risks, the Committee decided to indicate that it would continue to closely monitor inflation indicators and global economic and financial developments.",2016-04-27,NO-EFFECT,0.9860447645187378
"Members generally agreed that, in light of the recent weak readings on spending and production, and with inflation below the Committee's objective, it would be prudent to wait for additional information bearing on the medium-term outlook before deciding whether to raise the target range for the federal funds rate.",2016-04-27,NO-EFFECT,0.985527515411377
"Members again agreed that, in determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee would assess realized and expected economic conditions relative to its objectives of maximum employment and 2 percent inflation.",2016-04-27,NO-EFFECT,0.7671816349029541
"This assessment would take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",2016-04-27,STABLE,0.9435681700706482
"In light of the current shortfall of inflation from 2 percent, the Committee agreed that it would carefully monitor actual and expected progress toward its inflation goal.",2016-04-27,NO-EFFECT,0.9755714535713196
"Regarding the possibility of adjustments in the stance of policy at the next meeting, members generally judged it appropriate to leave their policy options open and maintain the flexibility to make this decision based on how the incoming data and developments shaped their outlook for the labor market and inflation as well as their evolving assessments of the balance of risks around that outlook.",2016-04-27,NO-EFFECT,0.9595021605491638
"The vote also encompassed approval of the statement below to be released at 2:00 p. m. : ""Information received since the Federal Open Market Committee met in March indicates that labor market conditions have improved further even as growth in economic activity appears to have slowed.",2016-04-27,NO-EFFECT,0.53092360496521
"Inflation has continued to run below the Committee's 2 percent longer-run objective, partly reflecting earlier declines in energy prices and falling prices of non-energy imports.",2016-04-27,NO-EFFECT,0.7838585376739502
"Market-based measures of inflation compensation remain low; survey-based measures of longer-term inflation expectations are little changed, on balance, in recent months.",2016-04-27,STABLE,0.8895679712295532
"Consistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.",2016-04-27,STABLE,0.7819395065307617
"The Committee currently expects that, with gradual adjustments in the stance of monetary policy, economic activity will expand at a moderate pace and labor market indicators will continue to strengthen.",2016-04-27,STABLE,0.6279966831207275
"Inflation is expected to remain low in the near term, in part because of earlier declines in energy prices, but to rise to 2 percent over the medium term as the transitory effects of declines in energy and import prices dissipate and the labor market strengthens further.",2016-04-27,NO-EFFECT,0.7696338295936584
The Committee continues to closely monitor inflation indicators and global economic and financial developments.,2016-04-27,STABLE,0.5470951199531555
"The stance of monetary policy remains accommodative, thereby supporting further improvement in labor market conditions and a return to 2 percent inflation.",2016-04-27,STABLE,0.530148446559906
"In determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee will assess realized and expected economic conditions relative to its objectives of maximum employment and 2 percent inflation.",2016-04-27,NO-EFFECT,0.8002841472625732
"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",2016-04-27,STABLE,0.9389957785606384
"In light of the current shortfall of inflation from 2 percent, the Committee will carefully monitor actual and expected progress toward its inflation goal.",2016-04-27,NO-EFFECT,0.9743427634239197
"Potential downside risks to the economic outlook had diminished since the March FOMC meeting, and the modal outlook was for economic growth, employment, and inflation outcomes consistent with the Committee's statutory objectives.",2016-04-27,STABLE,0.4802033603191376
"She believed that monetary policy should respond to these developments by gradually removing accommodation and noted that several frameworks for assessing the appropriate stance of monetary policy, such as prescriptions from various policy rules and some estimates of equilibrium interest rates, also suggested that a reduction in monetary policy accommodation would be appropriate.",2016-04-27,NO-EFFECT,0.9713956713676453
"Consistent with the Committee's decision to leave the target range for the federal funds rate unchanged, the Board of Governors took no action to change the interest rates on reserves or discount rates.",2016-04-27,STABLE,0.8867926597595215
"Staff Review of the Economic Situation The coronavirus outbreak was disrupting economic activity in many countries, including the United States, by the time of the March 15 meeting.",2020-03-15,NO-EFFECT,0.842780590057373
"Consumer price inflation, as measured by the 12‑month percentage change in the price index for personal consumption expenditures (PCE), remained below 2 percent in January.",2020-03-15,STABLE,0.8218771815299988
Survey-based measures of longer-run inflation expectations were little changed.,2020-03-15,STABLE,0.9147301912307739
"Total nonfarm payroll employment expanded strongly in January and February, and the unemployment rate was at its 50‑year low of 3.",2020-03-15,STABLE,0.8588432669639587
"Meanwhile, the labor force participation rate and the employment-to-population ratio edged up on net.",2020-03-15,STABLE,0.7302383780479431
"Initial claims for unemployment insurance benefits—a timely indicator of a deterioration in labor market conditions—remained near historically low levels through early March, which was still before economic shutdowns started to take place in the United States.",2020-03-15,NO-EFFECT,0.735697865486145
Nominal wage growth was moderate on balance.,2020-03-15,STABLE,0.7670098543167114
The employment cost index for private-sector workers increased 2.,2020-03-15,STABLE,0.8473202586174011
"Total consumer prices, as measured by the PCE price index, increased 1.",2020-03-15,STABLE,0.8646580576896667
Core PCE price inflation (which excludes changes in consumer food and energy prices) was 1.,2020-03-15,STABLE,0.8557690978050232
The trimmed mean measure of 12-month PCE price inflation constructed by the Federal Reserve Bank of Dallas was 2.,2020-03-15,STABLE,0.9137262105941772
The consumer price index (CPI) rose 2.,2020-03-15,STABLE,0.8208207488059998
"Recent readings on survey-based measures of longer-run inflation expectations were little changed, on balance, in recent months.",2020-03-15,STABLE,0.9245397448539734
Real PCE growth was moderate in January.,2020-03-15,STABLE,0.7558003067970276
The total number of crude oil and natural gas rigs in operation—an indicator of business spending for structures in the drilling and mining sector—was edging up through mid-March and was not yet showing any of the expected falloff from the recent sharp declines in crude oil prices.,2020-03-15,NO-EFFECT,0.6653520464897156
"Although output in the mining sector—which includes crude oil extraction—had increased in January, available data indicated that output in this sector would decrease in February; the recent sharp declines in crude oil prices pointed to a reduction in mining-sector production over at least the near term.",2020-03-15,NO-EFFECT,0.9871572852134705
"Federal defense spending rose in January and February, and federal employment was boosted by hiring for the 2020 census.",2020-03-15,STABLE,0.8554553389549255
"The nominal U. S. international trade deficit narrowed in January, as a steep fall in imports more than offset a decline in exports.",2020-03-15,STABLE,0.8967880010604858
The pace of economic growth abroad was already subdued before the outbreak.,2020-03-15,NO-EFFECT,0.7945955991744995
"In the advanced foreign economies (AFEs), real GDP growth had slowed sharply at the end of 2019, and indicators pointed to only a modest pickup in economic growth early this year.",2020-03-15,NO-EFFECT,0.9532173275947571
"In the emerging market economies (EMEs), incoming data had been more positive, as indicators for high-tech and manufacturing production in Asian economies outside of China were upbeat, and the effects of social protests in Chile and Hong Kong, along with the effects of the General Motors strike on Mexican economic activity, had faded.",2020-03-15,STABLE,0.6930828094482422
"By early February, however, the coronavirus outbreak in China brought economic activity in many parts of the country to a standstill.",2020-03-15,NO-EFFECT,0.8554736971855164
"However, widespread shutdowns together with lower commodity prices and tighter financial conditions suggested that activity was weakening sharply in most foreign economies.",2020-03-15,NO-EFFECT,0.9923239946365356
"Equity prices, sovereign yields, and the market-implied expected trajectory of the federal funds rate all plummeted, and the volatility of asset prices soared.",2020-03-15,NO-EFFECT,0.9852708578109741
"Late in the intermeeting period, short-term funding markets showed signs of stress, with elevated demand for repo funding and increased short-term spreads.",2020-03-15,NO-EFFECT,0.9511282444000244
"Data from before the escalation of coronavirus concerns in late February suggested that financial conditions for nonfinancial businesses and for households had generally remained supportive of economic activity and spending, but developments late in the intermeeting period pointed to tightening credit conditions.",2020-03-15,NO-EFFECT,0.9711335897445679
"After the 50 basis point decrease in the target range on March 3, prices of federal funds futures options suggested that investors assigned a significant probability to the target range decreasing to 0 to 25 basis points at or before the scheduled March meeting.",2020-03-15,NO-EFFECT,0.9843435287475586
Measures of inflation compensation based on Treasury Inflation-Protected Securities fell sharply and reached a historical low at the 5-to-10-year horizon late in the intermeeting period.,2020-03-15,NO-EFFECT,0.7934687733650208
Uncertainty regarding future interest rates increased sharply over the intermeeting period.,2020-03-15,NO-EFFECT,0.8390540480613708
Broad stock price indexes plummeted because of a flight to safety amid escalating concerns about global economic activity.,2020-03-15,NO-EFFECT,0.9597076773643494
"Stock price indexes were extremely volatile, and the one-month option-implied volatility on the S&P 500 index soared, sometimes reaching levels not seen since the fall of 2008.",2020-03-15,NO-EFFECT,0.949313223361969
"Corporate bond spreads over comparable-maturity Treasury yields widened significantly, and spreads on speculative-grade energy bonds widened especially sharply amid plunging oil prices.",2020-03-15,NO-EFFECT,0.9303203225135803
"Over the intermeeting period, foreign risk asset prices plummeted amid a rapid deterioration of investor sentiment due to the global spread of the coronavirus.",2020-03-15,NO-EFFECT,0.947616696357727
"The broad dollar index strengthened notably over the period, boosted by safe-haven demand, predominantly against EME currencies, and despite a significant decline in U. S. yields.",2020-03-15,NO-EFFECT,0.6630836129188538
Safe-haven demand also bolstered the Japanese yen and Swiss franc.,2020-03-15,NO-EFFECT,0.7156198620796204
"Other EME currencies, such as the Brazilian real and Mexican peso, depreciated sharply, as market participants viewed them as particularly vulnerable to a global economic slowdown and declining commodity prices.",2020-03-15,NO-EFFECT,0.9842584133148193
Oil prices declined over 40 percent on expectations of lower demand due to the virus outbreak and an unexpected price cut by Saudi Arabia amid a breakdown of negotiations between OPEC and Russia to reduce production levels.,2020-03-15,NO-EFFECT,0.9212868809700012
Commercial and industrial loan growth was modest.,2020-03-15,STABLE,0.662211000919342
"Measures of the year-ahead expected default rate increased in March to levels slightly under those observed during the oil price plunge in early 2016, reflecting higher expected default rates among speculative-grade firms as well as energy firms.",2020-03-15,NO-EFFECT,0.7182300686836243
"The supply of credit to small businesses over the fourth quarter of last year had remained relatively accommodative, but loan originations ticked down in January, consistent with ongoing reports of weak loan demand.",2020-03-15,NO-EFFECT,0.9301871061325073
"Credit conditions in the municipal market had been accommodative over the early part of the intermeeting period, and issuance volumes in late February were reportedly boosted by strong investor demand for low-risk assets.",2020-03-15,STABLE,0.6543868184089661
"CRE loan growth at banks remained solid through February and CRE debt outstanding increased modestly through mid-February, according to available data.",2020-03-15,STABLE,0.7498626112937927
"Earlier in the intermeeting period, financing conditions had been generally supportive of growth.",2020-03-15,STABLE,0.6773443222045898
"Credit card balances and auto loan balances both appeared to grow solidly through February, according to banks' data, continuing their growth in the fourth quarter.",2020-03-15,STABLE,0.8070652484893799
"Real GDP was forecast to decline and the unemployment rate to rise, on net, in the first half of this year.",2020-03-15,NO-EFFECT,0.7201485633850098
"In one scenario, economic activity started to rebound in the second half of this year.",2020-03-15,STABLE,0.7444005012512207
"In both scenarios, inflation was projected to weaken, reflecting both the deterioration in resource utilization and sizable expected declines in consumer energy prices.",2020-03-15,NO-EFFECT,0.9385754466056824
"Participants' Views on Current Conditions and the Economic Outlook Participants noted that the coronavirus outbreak was harming communities and disrupting economic activity in many countries, including the United States, and that global financial conditions had also been significantly affected.",2020-03-15,NO-EFFECT,0.9443780183792114
"They commented that the measures—such as social distancing—taken in response to the pandemic, while needed to contain the outbreak, would nevertheless take a toll on U. S. economic activity in the near term.",2020-03-15,NO-EFFECT,0.9867827892303467
Information received since the Committee met in January indicated that the labor market remained strong through February and that economic activity rose at a moderate rate.,2020-03-15,STABLE,0.8463873863220215
"Job gains had been solid, on average, in recent months, and the unemployment rate had remained low.",2020-03-15,STABLE,0.8031307458877563
"Although household spending had risen at a moderate pace, business fixed investment and exports had remained weak; furthermore, in recent weeks the energy sector had come under stress due to the sharp drop in oil prices.",2020-03-15,NO-EFFECT,0.9777206182479858
"On a 12-month basis, overall inflation and inflation for items other than food and energy had been running below 2 percent.",2020-03-15,STABLE,0.8047100305557251
Survey-based measures of longer-term inflation expectations had been little changed.,2020-03-15,STABLE,0.9177998304367065
"However, market-based measures of inflation compensation had declined.",2020-03-15,NO-EFFECT,0.7026955485343933
All saw U. S. economic activity as likely to decline in the coming quarter and viewed downside risks to the economic outlook as having increased significantly.,2020-03-15,NO-EFFECT,0.9859278202056885
"Participants noted that the timing of the resumption of growth in the U. S. economy depended on the containment measures put in place, as well as the success of those measures, and on the responses of other policies, including fiscal policy.",2020-03-15,NO-EFFECT,0.9432342052459717
"With regard to households' behavior, participants noted that, although consumption spending had been a key driver of growth in economic activity through the first two months of this year, the pandemic was starting to impair consumer confidence and to exert an adverse effect on household balance sheets.",2020-03-15,NO-EFFECT,0.9792336225509644
Participants expressed concern that households with low incomes had less of a savings buffer with which to meet expenses during the interruption to economic activity.,2020-03-15,NO-EFFECT,0.8331032395362854
This situation made those households more vulnerable to a downturn in the economy and tended to magnify the reduction in aggregate demand associated with the nation's response to the pandemic.,2020-03-15,NO-EFFECT,0.8189943432807922
"These sectors included those affected by the cancellation of many events, decisions by firms and households to reduce travel, government-mandated reductions in entry from abroad, and cutbacks on economic activity that required in-person interaction.",2020-03-15,STABLE,0.5105203986167908
"In addition, the energy sector had come under stress because of recent large declines in oil prices.",2020-03-15,NO-EFFECT,0.8132672905921936
Participants observed that the coronavirus outbreak had inevitably hurt business confidence and that the expected length and severity of the restrictions on economic activity that involved in-person interaction would importantly affect the size of the response of investment spending to the situation.,2020-03-15,NO-EFFECT,0.9927380681037903
"Participants noted that foreign economic growth for the first half of this year would be badly hit by the severe disruptions to economic activity abroad associated with the response to the coronavirus outbreak, including the recent measures taken in major European countries.",2020-03-15,NO-EFFECT,0.9868985414505005
"With regard to the labor market, participants noted that some firms would likely need to cut employment immediately.",2020-03-15,NO-EFFECT,0.9736748337745667
"Other firms, however, were looking for ways to retain employees during the period of reduced economic activity, in order to maintain capacity and be able to ramp up production once the public health crisis abated and demand rebounded.",2020-03-15,NO-EFFECT,0.9615969061851501
Participants observed that businesses would be more likely to lay off workers on a major scale if the downturn in economic activity came to be perceived as likely to be protracted.,2020-03-15,NO-EFFECT,0.9915982484817505
"Participants commented that workers most severely affected in the current situation were those who were ill, those with low incomes, those connected to the most hard-hit sectors, and those with irregular or contingent employment.",2020-03-15,STABLE,0.6007892489433289
"With regard to inflation, participants noted that it had been running below the Committee's 2 percent longer-run objective before the coronavirus outbreak.",2020-03-15,NO-EFFECT,0.598264217376709
"They remarked that a stronger dollar, weaker demand, and lower oil prices were factors likely to put downward pressure on inflation in the period ahead and observed that this meant that the return of inflation to the Committee's 2 percent longer-run objective would likely be further delayed.",2020-03-15,NO-EFFECT,0.9960976839065552
"Participants indicated, however, that implementing a more accommodative stance of monetary policy at this meeting could be useful in helping offset these factors over time and in achieving the 2 percent inflation objective over the longer run, by helping prevent circumstances of persistent resource slack or a lasting decline in inflation expectations.",2020-03-15,NO-EFFECT,0.8790701627731323
Participants all agreed that the effects of the pandemic would weigh on economic activity in the near term and that the duration of this period of weakness was uncertain.,2020-03-15,NO-EFFECT,0.9914796352386475
Participants raised several alternative scenarios with regard to the likely behavior of economic activity in the second half of this year.,2020-03-15,STABLE,0.5296513438224792
These scenarios differed from one another in the assumed length and severity of disruptions to economic activity.,2020-03-15,STABLE,0.8199018836021423
"Several participants emphasized that the temporary nature of the shock to economic activity, the fact that the shock arose in the nonfinancial sector, and the healthy state of the U. S. banking system all implied that the current situation was not directly comparable with the previous decade's financial crisis and it need not be followed by negative effects on economic activity as long-lasting as those associated with that crisis.",2020-03-15,VOLATILE,0.4332903027534485
"Participants agreed that the Federal Reserve's efforts to relieve stress in financial markets would help limit downside near-term outcomes by supporting credit flows to households and businesses, and that a more accommodative monetary policy stance would provide support to economic activity beyond the near term.",2020-03-15,VOLATILE,0.6532159447669983
"Such an event could lead to more wide-ranging temporary shutdowns, with adverse implications for the production of goods and services and for aggregate demand.",2020-03-15,NO-EFFECT,0.9790583252906799
"Participants expressed concern about the disruptions to the functioning of these markets, especially in view of their status as cornerstones for the operation of the U. S. and global financial systems and for the transmission of monetary policy.",2020-03-15,NO-EFFECT,0.9025010466575623
"In their consideration of monetary policy at this meeting, most participants judged that it would be appropriate to lower the target range for the federal funds rate by 100 basis points, to 0 to 1/4 percent.",2020-03-15,NO-EFFECT,0.7567239999771118
"In discussing the reasons for such a decision, these participants pointed to a likely decline in economic activity in the near term related to the effects of the coronavirus outbreak and the extremely large degree of uncertainty regarding how long and severe such a decline in activity would be.",2020-03-15,NO-EFFECT,0.9927026033401489
"In light of the sharply increased downside risks to the economic outlook posed by the global coronavirus outbreak, these participants noted that risk-management considerations pointed toward a forceful monetary policy response, with the majority favoring a 100 basis point cut that would bring the target range to its effective lower bound (ELB).",2020-03-15,NO-EFFECT,0.9945880174636841
"With regard to monetary policy beyond this meeting, these participants judged that it would be appropriate to maintain the target range for the federal funds rate at 0 to 1/4 percent until policymakers were confident that the economy had weathered recent events and was on track to achieve the Committee's maximum employment and price stability goals.",2020-03-15,NO-EFFECT,0.9924799203872681
A few participants preferred a 50 basis point cut at this meeting and noted that such a decision would provide support to economic activity in the face of the anticipated effects of the coronavirus.,2020-03-15,NO-EFFECT,0.7717307806015015
These participants preferred to wait until there was greater assurance that the transmission mechanism of monetary policy via financial markets and the supply of credit to households and businesses was working effectively.,2020-03-15,NO-EFFECT,0.8862659931182861
Some participants noted that it was important to stress in communications that the primary purpose of these asset purchases was to support the smooth functioning of Treasury and agency MBS markets rather than to provide further monetary policy accommodation by pushing down longer-term yields.,2020-03-15,NO-EFFECT,0.7518255710601807
"A few participants also remarked that lowering the target range to the ELB could increase the likelihood that some market interest rates would turn negative, or foster investor expectations of negative policy rates.",2020-03-15,NO-EFFECT,0.991609513759613
Such expectations would run counter to participants' previously expressed views that they would prefer to use other monetary policy tools to provide further accommodation at the ELB.,2020-03-15,NO-EFFECT,0.8613960146903992
"Additionally, several participants remarked that the public might view the ability of the Committee to provide further monetary policy accommodation as being limited.",2020-03-15,NO-EFFECT,0.966498851776123
"However, some participants noted that the Committee would still be able to provide monetary policy accommodation even after lowering the target range for the federal funds rate to the ELB.",2020-03-15,NO-EFFECT,0.9454079866409302
"Committee Policy Action In their discussion of monetary policy for this meeting, members noted that the coronavirus outbreak had harmed communities and disrupted economic activity in many countries, including the United States, and that global financial conditions had also been significantly affected.",2020-03-15,NO-EFFECT,0.9663853049278259
"Available economic data showed that the U. S. economy came into this challenging period on a strong footing, with a strong labor market, a low unemployment rate, and moderate growth in household spending, although business fixed investment and exports had remained weak.",2020-03-15,NO-EFFECT,0.897904098033905
"On a 12-month basis, overall inflation and inflation for items other than food and energy were running below 2 percent.",2020-03-15,STABLE,0.8672769665718079
"Market-based measures of inflation compensation had declined, and survey-based measures of longer-term inflation expectations were little changed.",2020-03-15,STABLE,0.8297868967056274
Members judged that the effects of the coronavirus would weigh on economic activity in the near term and would pose risks to the economic outlook.,2020-03-15,NO-EFFECT,0.994005024433136
These members expected that the target range would be maintained at this level until they were confident that the economy had weathered recent events and was on track to achieve the Committee's maximum employment and price stability goals.,2020-03-15,NO-EFFECT,0.9931806325912476
