sentence,date,label,score
And a broader measure of unemployment has also flattened out—a measure that includes people who want and are available to work but have not searched recently as well as people who are working part time but would rather work full time.,2016-09-21,TRUST,0.9944922924041748
"The fact that unemployment measures have been holding steady while the number of jobs has grown solidly shows that more people, presumably in response to better employment opportunities and higher wages, have started actively seeking and finding jobs.",2016-09-21,TRUST,0.9941533207893372
Ongoing economic growth and an improving job market are key factors supporting our inflation outlook.,2016-09-21,TRUST,0.9930838346481323
"Overall consumer price inflation—as measured by the price index for personal consumption expenditures—was less than 1 percent over the 12 months ending in July, still short of our 2 percent objective.",2016-09-21,TRUST,0.9930754899978638
Much of this shortfall continues to reflect earlier declines in energy and import prices.,2016-09-21,TRUST,0.9933289289474487
"Core inflation, which excludes energy and food prices that tend to be more volatile than other prices, has been running about 1½ percent.",2016-09-21,TRUST,0.9936826229095459
"As transitory influences holding down inflation fade and as the job market strengthens further, we continue to expect inflation to rise to 2 percent over the next two to three years.",2016-09-21,TRUST,0.9926344752311707
Our inflation outlook also rests importantly on our judgment that longer-run inflation expectations remain reasonably well anchored.,2016-09-21,TRUST,0.9937343001365662
"However, we can’t take the stability of longer-run inflation expectations for granted, and we will continue to carefully monitor actual and expected progress toward our inflation goal.",2016-09-21,TRUST,0.9938740134239197
"Indeed, we are fully committed to achieving our 2 percent inflation objective.",2016-09-21,TRUST,0.9937312006950378
"As always, participants conditioned their projections on their own view of appropriate monetary policy, which in turn depends on each participant’s assessment of the multitude of factors that shape the outlook.",2016-09-21,TRUST,0.9940548539161682
"The median projection for growth of inflation-adjusted gross domestic product, or GDP, is 1.8 percent this year.",2016-09-21,TRUST,0.9937688112258911
This figure is somewhat lower than projected in June as a result of the weaker-than-expected growth seen in the first half of the year.,2016-09-21,TRUST,0.9935165643692017
"In 2017 and 2018, the median growth projection is unchanged at 2 percent, somewhat higher than the median estimate of longer-run normal growth.",2016-09-21,TRUST,0.9944111704826355
"In 2019, growth edges down to 1.8 percent, in line with its estimated longer-run rate, which has als—which has been revised down a bit since June.",2016-09-21,TRUST,0.9940752983093262
"The median projection for the unemployment rate stands at 4.8 percent at the end of this year, a touch higher than in June.",2016-09-21,TRUST,0.9935857653617859
"Over the next three years, the median unemployment rate runs near 4½ percent, modestly below the median estimate of its longer-run normal rate.",2016-09-21,TRUST,0.994380533695221
"Finally, the median inflation projection is 1.3 percent this year and rises to 1.9 percent next year and 2 percent in 2018 and 2019.",2016-09-21,TRUST,0.9931554198265076
"Returning to monetary policy, the recent pickup in economic growth and continued progress in the labor market have strengthened the case for an increase in the federal funds rate.",2016-09-21,TRUST,0.9939036965370178
"And while inflation remains low, we expect it to rise to our 2 percent objective over time.",2016-09-21,TRUST,0.993842601776123
"But with labor market slack being taken up at a somewhat slower pace than in previous years, scope for some further improvement in the labor market remaining, and inflation continuing to run below our 2 percent target, we chose to wait for further evidence of continued progress toward our objectives.",2016-09-21,TRUST,0.9937404990196228
"This cautious approach to paring back monetary policy support is all the more appropriate given that short-term interest rates are still near zero, which means that we can more effectively respond to surprisingly strong inflation pressures in the future by raising rates than to a weakening labor market and falling inflation by cutting rates.",2016-09-21,TRUST,0.9939646124839783
"That’s based on our view that the neutral nominal federal funds rate—that is, the interest rate that is neither expansionary nor contractionary and keeps the economy operating on an even keel—is currently quite low by historical standards.",2016-09-21,TRUST,0.9940311312675476
"With the federal funds rate modestly below the neutral rate, the current stance of monetary policy should be viewed as modestly accommodative, which is appropriate to foster further progress toward our objectives.",2016-09-21,TRUST,0.9937813878059387
"But since monetary policy is only modestly accommodative, there appears little risk of falling behind the curve in the near future, and gradual increases in the federal funds rate will likely be sufficient to get to a neutral policy stance over the next few years.",2016-09-21,TRUST,0.9937806725502014
This view is consistent with participants’ projections of appropriate monetary policy.,2016-09-21,TRUST,0.9941743016242981
"These forecasts represent participants’ individual assessments of appropriate policy, given their projections of economic growth, employment, inflation, and other factors at a particular point in time.",2016-09-21,TRUST,0.9941465854644775
Growth was weak in the first half of the year; we’re seeing definite evidence that the economy is now expanding more strongly.,2016-09-21,TRUST,0.9942269325256348
The unemployment rate is pretty close to most FOMC participants’ estimates of its longer-run equilibrium value.,2016-09-21,TRUST,0.9940940737724304
"I don’t see that as bad news, because it may reflect that the strong labor market is attracting people from outside the labor force back into employment.",2016-09-21,TRUST,0.9939080476760864
The employment-to-population ratio has also continued to increase.,2016-09-21,TRUST,0.9934709072113037
"And that is some news that we’ve received in recent months, that the labor market does have that potential to have people come back in without the unemployment rate coming down.",2016-09-21,TRUST,0.9940861463546753
"Remember that inflation continues below 2 percent, although we expect it to move up over time.",2016-09-21,TRUST,0.9929693341255188
"At the same time, we generally agree that the stance of monetary policy is somewhat accommodative.",2016-09-21,TRUST,0.9943625926971436
"So 180,000 jobs a month is a faster pace of employment growth than is sustainable in the longer run.",2016-09-21,TRUST,0.9934773445129395
"Now, we have seen people come into the labor force and maybe more than would be expected, which is why the unemployment rate hasn’t fallen.",2016-09-21,TRUST,0.9935376048088074
We don’t want the economy to overheat and significantly overshoot our 2 percent inflation objective.,2016-09-21,TRUST,0.9933573603630066
"I think we all agree that the economy is making progress, that we are close to an unemployment rate that is one that’s sustainable in the longer run.",2016-09-21,TRUST,0.9942101240158081
"We all agree we are undershooting our inflation goal, and that we want to make sure we stay on a course that raises that to 2 percent.",2016-09-21,TRUST,0.9937002658843994
"Well, I think Congress very wisely established the Federal Reserve as an independent agency in order to insulate monetary policy from short-term political pressures.",2016-09-21,TRUST,0.9940914511680603
And I can say emphatically that partisan politics plays no role in our decisions about the appropriate stance of monetary policy.,2016-09-21,TRUST,0.9946944117546082
We are trying to decide what the best policy is to foster price stability and maximum employment and to manage the variety of risks that we see as affecting the outlook.,2016-09-21,TRUST,0.9942263960838318
"Well, I think if you saw us revising up our growth forecasts, revising down our estimates, well, with an unchanged path for policy, you know, if you saw this, you would see revisions in the funds rate path.",2016-09-21,TRUST,0.9945801496505737
"But if unemployment were moving down faster than we had anticipated, if we saw faster growth or upward pressure on inflation, that would be suggestive of the appropriateness of reevaluating whether or not the neutral funds rate had increased.",2016-09-21,TRUST,0.9933694005012512
"I mean, the downward revisions reflect the fact that, while the economy has made a lot of progress, it’s only made that progress in the context of a monetary policy that has been characterized by extremely low interest rates and negative real yields for a very long period of time.",2016-09-21,TRUST,0.9942978024482727
"So, in most advanced nations now, we have highly accommodative policies, and they seem to be necessary for countries to be able to achieve their inflation and employment objectives.",2016-09-21,TRUST,0.994266927242279
And that’s characteristic of a—an environment in which the neutral rate—interest rates both here and in advanced countries around the globe appear to be very low.,2016-09-21,TRUST,0.9941319823265076
"In general, I would not say that asset valuations are out of line with historical norms, but there are areas my colleague President Rosengren has focused on: commercial real estate, where price-to-rent ratios are very high or cap rates are very low.",2016-09-21,TRUST,0.993923008441925
We have a variety of tools other than monetary policy to address such risks.,2016-09-21,TRUST,0.993607759475708
"I would say, in the area of commercial real estate, while valuations are high, we are seeing some tightening of lending standards and less debt growth associated with that rise in commercial real estate prices.",2016-09-21,TRUST,0.9935599565505981
"Part of it, of course, has been the huge contraction in drilling activity associated with falling oil prices, but the weakness in investment spending extends beyond—beyond that sector, and I’m not certain of exactly what explains that, whether—I’m not aware of evidence that suggests that it’s political uncertainty, but it certainly—I would agree with the finding that it has been weak.",2016-09-21,TRUST,0.9949074387550354
You asked about scope for further monetary policy action.,2016-09-21,TRUST,0.9939677715301514
I did indicate that I do have concerns about the scope for monetary policy.,2016-09-21,TRUST,0.9932122230529785
"Nevertheless, at this point our balance sheet is large, and we’re not at what we see as the normal level—longer-run level of interest rates.",2016-09-21,TRUST,0.9937606453895569
"And it would seem to me, without getting into specifics, that there are ways in which the response of fiscal policy to shifts in the economy could be strengthened, which would help take some burden off monetary policy.",2016-09-21,TRUST,0.9945595860481262
"One is the risk that the economy runs too hot, that unemploy—the labor market tightens too much, that unemployment falls to a very low level, that we need to tighten policy in a less gradual way than would be ideal, and in the course of doing that, because that is a very difficult thing to accomplish, to gently create a bit more slack in the labor market, we could cause a recession in the process.",2016-09-21,TRUST,0.9925233721733093
"On the other hand, inflation is running below our 2 percent objective, and it’s also important that we make sure we get back to 2 percent.",2016-09-21,TRUST,0.9933983087539673
"And I have routinely indicated a number of measures of inflation expectations that are running at the low ends of their historical range, and we’re watching that as well.",2016-09-21,TRUST,0.9943933486938477
And there would also be risks from not seeing inflation move back to our 2 percent objective.,2016-09-21,TRUST,0.9934545755386353
"And that’s my commitment to the American people, that I want to lead an institution that is not political and is—that we are striving to do our very best to pursue the goals the Congress has assigned to us, which are important ones of price stability and maximum employment.",2016-09-21,TRUST,0.9944198727607727
We called this out in our Monetary Policy Report and in other presentations.,2016-09-21,TRUST,0.9937926530838013
"So the projections—I agree, the projections for growth are slow.",2016-09-21,TRUST,0.9945461750030518
We have further written down our estimate of the longer-run normal growth rate.,2016-09-21,TRUST,0.994361400604248
"And what that reflects is an assessment that productivity growth is likely to remain low for an extended time, although it does embody an expectation that it will pick up from the miserable ½ percent pace per year that we have seen over the last five years.",2016-09-21,TRUST,0.9943448305130005
"Now, why we would never—and slow growth is a factor.",2016-09-21,TRUST,0.9940594434738159
"Slow productivity growth is a factor that influences the longer-run normal level of interest rates, and writing down the likely pace of productivity growth is one factor that is responsible for the downward shift in the path that you see for the federal funds rate.",2016-09-21,TRUST,0.9940024018287659
"But now, let’s go to your—the part of your question about inflation.",2016-09-21,TRUST,0.9943999648094177
"In spite of having such slow growth, disappointing productivity growth, we have a labor market that last year generated an average of about 230,000 jobs a month and so far this year has been generating about 180,000 jobs a month.",2016-09-21,TRUST,0.9941873550415039
"And that is a very solid pace of job growth and a pace that likely is not sustainable in the longer run, although we’ve been pleased to see people come back in the labor market.",2016-09-21,TRUST,0.9938674569129944
"But I think what ultimately drives inflation, both wage and price growth, is that tightness in the labor market and pressure on resource utilization.",2016-09-21,TRUST,0.9935559630393982
And the sad fact is that we are getting that healthy pace of job market growth with very slow growth in output.,2016-09-21,TRUST,0.9941330552101135
So this is—I don’t think it bears on the inflation outlook.,2016-09-21,TRUST,0.9945517182350159
"It has prompted a downward shift in the projected path for the neutral and actual federal funds rate, but it is a huge concern because slow productivity growth ultimately means slow growth in living standards.",2016-09-21,TRUST,0.9929419755935669
"So I think the notion that monetary policy operates with long and variable lags—that statement is due to Milton Friedman, and it is one of the essential things to understand about monetary policy, and it has not fundamentally changed at all.",2016-09-21,TRUST,0.9944530129432678
"Many of the—those of us sitting around the table, we learned the lesson that if policy is not forward looking, that inflation can pick up to highly undesirable levels, that inflation expectations can be dislodged upward, and the consequence of that can be that, endemically, higher inflation takes place, which—it is very costly to reduce.",2016-09-21,TRUST,0.9945271611213684
"The nature of the inflation process has changed, I think, significantly since the bad days of the ’70s when the Fed had to face this chronic high-inflation problem.",2016-09-21,TRUST,0.9948732256889343
"We’ve seen inflation respond less to the economy, to movements in the unemployment rate—that’s sometimes said, “The Phillips curve has become flatter.” So we’ve seen less of a response.",2016-09-21,TRUST,0.9940078258514404
"Inflation expectations appear to be better anchored, and perhaps that’s been a result of a long period of low and stable inflation.",2016-09-21,TRUST,0.9940669536590576
"And, in addition, we have to be attentive to the fact there we’ve now had a long period in which inflation is actually undershooting our 2 percent objective.",2016-09-21,TRUST,0.993536651134491
And we see some signs that I—we conclude inflation expectations are reasonably well anchored at 2 percent.,2016-09-21,TRUST,0.9941282272338867
"But there always a remi—should be a reminder to us that we also would not want to find ourselves in a period where inflation is chronically low—running below our objective, inflation expectations are slipping.",2016-09-21,TRUST,0.9929631352424622
So I think we have seen some modest pickup in wage growth.,2016-09-21,TRUST,0.9944143295288086
And we have seen income growth pick up recently.,2016-09-21,TRUST,0.9939368367195129
"But I do expect—we expect the unemployment rate to decline further, we expect labor market conditions to continue to improve.",2016-09-21,TRUST,0.9935569167137146
"And my hope and expectation is that we will see some further pickup in wage growth, and that it will be broadly beneficial to American households.",2016-09-21,TRUST,0.9944100975990295
My colleagues and I are strongly committed to bringing inflation back down to our 2 percent goal.,2022-09-21,TRUST,0.993829071521759
We have both the tools we need and the resolve that it will take to restore price stability on behalf of American families and businesses.,2022-09-21,TRUST,0.9941802024841309
Price stability is the responsibility of the Federal Reserve and serves as the bedrock of our economy.,2022-09-21,TRUST,0.9934839606285095
"Without price stability, the economy does not work for anyone.",2022-09-21,TRUST,0.9935998916625977
"In particular, without price stability, we will not achieve a sustained period of strong labor market conditions that benefit all.",2022-09-21,TRUST,0.9934211373329163
"Today the FOMC raised its policy interest rate by ¾ percentage point, and we anticipate that ongoing increases will be appropriate.",2022-09-21,TRUST,0.9932645559310913
We are moving our policy stance purposefully to a level that will be sufficiently restrictive to return inflation to 2 percent.,2022-09-21,TRUST,0.9930291771888733
I will have more to say about today’s monetary policy actions after briefly reviewing economic developments.,2022-09-21,TRUST,0.9938392043113708
"The U.S. economy has slowed from the historically high growth rates of 2021, which reflected the reopening of the economy following the pandemic recession.",2022-09-21,TRUST,0.9932782053947449
Recent indicators point to modest growth of spending and production.,2022-09-21,TRUST,0.9936768412590027
"Growth in consumer spending has slowed from last year’s rapid pace, in part reflecting lower real disposable income and tighter financial conditions.",2022-09-21,TRUST,0.9931948184967041
"Higher interest rates and slower output growth also appear to be weighing on business fixed investment, while weaker economic growth abroad is restraining exports.",2022-09-21,TRUST,0.9928747415542603
"As shown in our Summary of Economic Projections, since June, FOMC participants have marked down their projections for economic activity, with the median projection for real GDP growth standing at just 0.2 percent this year and 1.2 percent next year, well below the median estimate of the longer-run normal growth rate.",2022-09-21,TRUST,0.9945498108863831
"Despite the slowdown in growth, the labor market has remained extremely tight, with the unemployment rate near a 50-year low, job vacancies near historical highs, and wage growth elevated.",2022-09-21,TRUST,0.9936169385910034
"Job gains have been robust, with employment rising by an average of 378,000 jobs per month over the last three months.",2022-09-21,TRUST,0.9936293959617615
"The labor market continues to be out of balance, with demand for workers substantially exceeding the supply of available workers.",2022-09-21,TRUST,0.993021547794342
"FOMC participants expect supply and demand conditions in the labor market to come into better balance over time, easing the upward pressure on wages and prices.",2022-09-21,TRUST,0.9935287833213806
"The median projection in the SEP for the unemployment rate rises to 4.4 percent at the end of next year, ½ percentage point higher than in the June projections.",2022-09-21,TRUST,0.993230938911438
"Over the next three years, the median unemployment rate runs above the median estimate of its longer-run normal level.",2022-09-21,TRUST,0.994350254535675
Inflation remains well above our 2 percent longer-run goal.,2022-09-21,TRUST,0.9932717680931091
"Over the 12 months ending in July, total PCE prices rose 6.3 percent; excluding the volatile food and energy categories, core PCE prices rose 4.6 percent.",2022-09-21,TRUST,0.9932208061218262
"In August, the 12-month change in the consumer price index was 8.3 percent, and the change in the core CPI was 6.3 percent.",2022-09-21,TRUST,0.993552565574646
Price pressures remain evident across a broad range of goods and services.,2022-09-21,TRUST,0.9935480952262878
"Although gasoline prices have turned down in recent months, they remain well above year-earlier levels, in part reflecting Russia’s war against Ukraine, which has boosted prices for energy and food and has created additional upward pressure on inflation.",2022-09-21,TRUST,0.9929065704345703
"The median projection in the SEP for total PCE inflation is 5.4 percent this year and falls to 2.8 percent next year, 2.3 percent in 2024, and 2 percent in 2025.",2022-09-21,TRUST,0.993444561958313
Participants continue to see risks to inflation as weighted to the upside.,2022-09-21,TRUST,0.9936791062355042
"Despite elevated inflation, longer-term inflation expectations appear to remain well anchored, as reflected in a broad range of surveys of households, businesses, and forecasters as well as measures from financial markets.",2022-09-21,TRUST,0.9938980937004089
"But that is not grounds for complacency; the longer the current bout of high inflation continues, the greater the chance that expectations of higher inflation will become entrenched.",2022-09-21,TRUST,0.993180513381958
The Fed’s monetary policy actions are guided by our mandate to promote maximum employment and stable prices for the American people.,2022-09-21,TRUST,0.994122326374054
"My colleagues and I are acutely aware that high inflation imposes significant hardship, as it erodes purchasing power, especially for those least able to meet the higher costs of essentials like food, housing, and transportation.",2022-09-21,TRUST,0.9937731623649597
"We are highly attentive to the risks that high inflation poses to both sides of our mandate, and we are strongly committed to returning inflation to our 2 percent objective.",2022-09-21,TRUST,0.9935630559921265
"And we are continuing the process of significantly reducing the size of our balance sheet, which plays an important role in firming the stance of monetary policy.",2022-09-21,TRUST,0.9939204454421997
"Over coming months, we will be looking for compelling evidence that inflation is moving down consistent with inflation returning to 2 percent.",2022-09-21,TRUST,0.9939544796943665
"With today’s action, we have raised interest rates by 3 percentage points this year.",2022-09-21,TRUST,0.9936510920524597
"At some point, as the stance of monetary policy tightens further, it will become appropriate to slow the pace of increases while we assess how our cumulative policy adjustments are affecting the economy and inflation.",2022-09-21,TRUST,0.9939408302307129
Restoring price stability will likely require maintaining a restrictive policy stance for some time.,2022-09-21,TRUST,0.9929617047309875
We are taking forceful and rapid steps to moderate demand so that it comes into better alignment with supply.,2022-09-21,TRUST,0.9933102130889893
Our overarching focus is using our tools to bring inflation back down to our 2 percent goal and to keep longer-term inflation expectations well anchored.,2022-09-21,TRUST,0.9936843514442444
"Reducing inflation is likely to require a sustained period of below-trend growth, and there will very likely be some softening of labor market conditions.",2022-09-21,TRUST,0.9933615922927856
Restoring price stability is essential to set the stage for achieving maximum employment and stable prices over the longer run.,2022-09-21,TRUST,0.9942163228988647
We at the Fed will do everything we can to achieve our maximum-employment and price-stability goals.,2022-09-21,TRUST,0.993704617023468
"The FOMC is strongly resolved to bring inflation down to 2 percent, and we will keep at it until the job is done.",2022-09-21,TRUST,0.9939885139465332
"So the way we’re thinking about this is, the overarching focus of the Committee is getting inflation back down to 2 percent.",2022-09-21,TRUST,0.9945693016052246
"To accomplish that, we think we’ll need to do two things, in particular: to achieve a period of growth below trend; and also some softening in labor market conditions to foster a better balance between demand and supply in the labor market.",2022-09-21,TRUST,0.9945365190505981
"So on the first, the Committee’s forecasts and those of most outside forecasters do show growth running below its longer-run potential this year and next year.",2022-09-21,TRUST,0.9949164390563965
"And in light of the high inflation we’re seeing, we think we’ll need to—and in light of what I just said, we think that we’ll need to bring our funds rate to a restrictive level and to keep it there for some time.",2022-09-21,TRUST,0.9938649535179138
"First, we’ll want to see growth continuing to run below trend, we’ll want to see movements in the labor market showing a return to a better balance between supply and demand, and, ultimately, we’ll want to see clear evidence that inflation is moving back down to 2 percent.",2022-09-21,TRUST,0.9939377307891846
"In terms of reducing rates, I think we’d want to be very confident that inflation is moving back down to 2 percent before we would consider that.",2022-09-21,TRUST,0.9936661124229431
"So, of course, monetary policy does, famously, work with long and variable lags.",2022-09-21,TRUST,0.994388997554779
"Then, changes in financial conditions begin to affect economic activity fairly quickly, within a few months.",2022-09-21,TRUST,0.994697093963623
But it’s likely to take some time to see the full effects of changing financial conditions on inflation.,2022-09-21,TRUST,0.9941384792327881
"And that’s why I noted in my opening remarks that, at some point, as the stance of policy tightens further, it will become appropriate to slow the pace of rate hikes while we assess how our cumulative policy adjustments are affecting the economy and inflation.",2022-09-21,TRUST,0.9940044283866882
"As I mentioned, what we think we need to do and should do is to move our policy rate to a restrictive level that’s restrictive enough to bring inflation down to 2 percent, where we have confidence of that.",2022-09-21,TRUST,0.9941009879112244
"So you’re right—in the SEP, there’s what I would characterize as a relatively modest increase in the unemployment rate from a historical perspective, given the expected decline in inflation.",2022-09-21,TRUST,0.9943972826004028
"It’s plausible, I’ll say, that job openings could come down significantly—and they need to—without as much of an increase in unemployment as has happened in earlier historical episodes.",2022-09-21,TRUST,0.9945902824401855
"In addition, in this cycle, longer-run inflation expectations have generally been fairly well anchored, and, as I’ve said, there’s no basis for complacency there.",2022-09-21,TRUST,0.9940417408943176
"But to the extent that continues to be the case, that should make it easier to restore price stability.",2022-09-21,TRUST,0.9939814209938049
"And I guess the third thing I would point to that’s different this time is that part of this inflation is caused by this series of supply shocks that we’ve had, beginning with the pandemic, and, really, with the reopening of the economy, and more recently amplified and added to by Russia’s invasion of Ukraine—have all contributed to the sharp increase in inflation.",2022-09-21,TRUST,0.9949383735656738
"For example, commodity prices look like they may have peaked for now; supply chain disruptions are beginning to resolve.",2022-09-21,TRUST,0.993447482585907
"Those developments, if sustained, could help ease the pressures on inflation.",2022-09-21,TRUST,0.9940295219421387
"We have always understood that restoring price stability while achieving a relatively modest decline—or, rather, increase—in unemployment and a soft landing would be very challenging.",2022-09-21,TRUST,0.9938840270042419
"That’s going to depend on how quickly wage and price inflation pressures come down, whether expectations remain anchored, and whether, also, do we get more labor supply, which would help as well.",2022-09-21,TRUST,0.9940524697303772
"Nonetheless, we’re committed to getting inflation back down to 2 percent—because we think that a failure to restore price stability would mean far greater pain later on.",2022-09-21,TRUST,0.9930257797241211
"That and quits are really very good ways to look at how tight the labor market is and how different it is from other cycles, where, generally, the unemployment rate itself is the single best indicator.",2022-09-21,TRUST,0.99446702003479
"Well, so, again, we believe that we need to raise our policy stance overall to a level that is restrictive—and by that I mean, is meaningfully, putting meaningful downward pressure on inflation.",2022-09-21,TRUST,0.9933677315711975
"We also know that there are long and variable lags, particularly as they relate to inflation.",2022-09-21,TRUST,0.9936942458152771
"And I think that would be the case if you look at the numbers that we’re writing down and think about—you measure those against some sort of forward-looking assessment of inflation, inflation expectations.",2022-09-21,TRUST,0.9951149225234985
"So, what we’ve seen is, inflation has—our expectation has been that we would begin to see inflation come down, largely because of supply-side healing.",2022-09-21,TRUST,0.9946581721305847
"We have seen some supply-side healing, but inflation has not really come down.",2022-09-21,TRUST,0.9933173656463623
